,Mission ID,Mission Date,Theater of Operations,Country,Aircraft Series,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target Country,Target City,Target Latitude,Target Longitude,Altitude,High Explosives,High Explosives Type,High Explosives Weight LBS,High Explosives Weight Tons,Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight LBS,Incendiary Devices Weight Tons,Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight LBS,Fragmentation Devices Weight Tons,Total Weight LBS,Total Weight Tons
127309,127770,8/25/1942,MTO,USA,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,GREECE,CORINTH CANAL,37.95,22.96,0,,,,0,,,,0,,,,0,,7.5
127356,127817,6/6/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,GREECE,ROAD JUNCTION E OF ORVIETO,45.63,13.08,,,,,,,,,0,,,,0,,38.25
127388,127849,6/6/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,ROAD JUNCTION - VITERBO,45.43,12.33,,,,,,,,,0,,,,0,,48.25
127408,127869,6/7/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,MONTE FIASCONE,42.53,12.05,,42,500 LB GP (GP-M43/M64),,10.5,,,,,,,,,,10.5
127421,127882,6/7/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,46 00 N 010 20 E,46,10.33,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2
127665,128126,8/28/1942,MTO,USA,B25,DEVERSOIR AIRFIELD,EGYPT,30.41666667,32.33333333,EGYPT,EL DABA AIRDROME,31.03,28.47,85,104,250 LB GP (GP-M57),,13,,,,0,,,,0,,13
127666,128127,8/9/1942,CBI,USA,B25,KUNMING,CHINA,24.992222,102.743333,FRENCH INDO CHINA,HOANG SU PHI,22.75,104.666667,,32,100 LB GP (GP-M30),7040,3.52,,,,0,40,17 KG CHINESE,1496,0.748,8536,4.268
127667,128128,7/3/1942,CBI,USA,B25,KUNMING,CHINA,24.992222,102.743333,FRENCH INDO CHINA,"""PHU LO DISTRICT, HANOI""",21.195105,105.845445,,32,100 LB GP (GP-M30),7040,3.52,,,,0,40,17 KG CHINESE,1496,0.748,8536,4.268
127725,128186,8/31/1942,MTO,USA,B25,DEVERSOIR AIRFIELD,EGYPT,30.41666667,32.33333333,EGYPT,LG 20 / LG 104,31.07,28.3,83,112,250 LB GP (GP-M57),,14,,,,0,,,,0,,14
127728,128189,8/31/1942,MTO,USA,B25,DEVERSOIR AIRFIELD,EGYPT,30.41666667,32.33333333,EGYPT,ALAM-EL HAIFA RIDGE,30.5,28.83,85,,250 LB GP (GP-M57),,5,,,,0,,,,0,,5
127940,128401,9/1/1942,MTO,USA,B24,LYDDA,PALESTINE,32.009444,34.882778,CRETE,CONVOY/CANDIA HARBOR,35.19,25.72,205,45,1000 LB GP (GP-M44/M65),,22.5,,,,0,,,,0,,22.5
127941,128402,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.57,28.99,75,24,250 LB GP (GP-M57),,3,,,,0,,,,0,,3
127942,128403,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.51,29.09,70,24,250 LB GP (GP-M57),,3,,,,0,,,,0,,3
127944,128405,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.49,28.88,80,18,250 LB GP (GP-M57),,2.25,,,,0,,,,0,,2.25
127945,128406,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.48,29,85,12,500 LB GP (GP-M43/M64),,3,,,,0,,,,0,,3
127946,128407,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.45,29.02,83,12,500 LB GP (GP-M43/M64),,3,,,,0,,,,0,,3
127947,128408,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.45,28.97,83,12,250 LB GP (GP-M57),,1.5,,,,0,,,,0,,1.5
127948,128409,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.47,29.04,83,12,250 LB GP (GP-M57),,1.5,,,,0,,,,0,,1.5
127951,128412,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.52,28.88,95,6,500 LB GP (GP-M43/M64),,1.5,,,,0,,,,0,,1.5
127952,128413,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.56,28.93,80,6,500 LB GP (GP-M43/M64),,1.5,,,,0,,,,0,,1.5
127953,128414,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.49,28.94,95,6,250 LB GP (GP-M57),,0.75,,,,0,,,,0,,0.75
127954,128415,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.43,29,95,6,250 LB GP (GP-M57),,0.75,,,,0,,,,0,,0.75
127955,128416,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.56,29.07,95,6,250 LB GP (GP-M57),,0.75,,,,0,,,,0,,0.75
127956,128417,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.49,29.09,95,6,250 LB GP (GP-M57),,0.75,,,,0,,,,0,,0.75
127960,128421,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.59,29.14,95,,250 LB GP (GP-M57),,5,,,,0,,,,0,,5
127961,128422,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.48,28.97,85,,250 LB GP (GP-M57),,4.5,,,,0,,,,0,,4.5
127962,128423,9/1/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.52,28.92,83,,250 LB GP (GP-M57),,4.5,,,,0,,,,0,,4.5
128012,128473,9/3/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,KATHA,24.183333,96.35,1000,12,100 LB GP (GP-M30),1200,0.6,,,,0,,,,0,1200,0.6
128025,128486,9/4/1942,MTO,USA,B25,LG 99,EGYPT,30.41666667,32.33333333,EGYPT,ALAM-EL HAIFA RIDGE,30.56,28.92,83,6,500 LB GP (GP-M43/M64),,1.5,,,,0,,,,0,,1.5
128026,128487,9/4/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.51,28.84,72.03,6,500 LB GP (GP-M43/M64),,1.5,,,,0,,,,0,,1.5
128028,128489,9/4/1942,MTO,USA,B25,LG 99,EGYPT,30.80138889,29.90138889,EGYPT,ALAM-EL HAIFA RIDGE,30.55,28.91,80,,250 LB GP (GP-M57),,4.5,,,,0,,,,0,,4.5
128409,128870,9/7/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,CRETE,CONVOY SW OF CRETE,34.7,22.63,100,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,15
128616,129077,6/7/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,GREECE,ROAD JUNCTION E OF ORVIETO,41.63,13.37,,,,,,,,,0,,,,0,,50.25
128622,129083,6/7/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,CASTIGLIONE,42.45,11.13,,,,,,,,,0,,,,0,,2.25
128791,129252,9/11/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,10 MI N OF KATHA,24.311,96.35,,4,500 LB GP (GP-M43/M64),2000,1,,,,0,,,,0,2000,1
128828,129289,9/14/1942,MTO,USA,B25,DEVERSOIR AIRFIELD,EGYPT,30.41666667,32.33333333,EGYPT,LG 101,31.1,27.52,85,30,500 LB GP (GP-M43/M64),,7.5,,,,0,,,,0,,7.5
128942,129403,6/8/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,VALENTANO,42.57,11.82,,35,500 LB GP (GP-M43/M64),,8.75,,,,,,,,,,8.75
128951,129412,6/8/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,PITIGLIANO,42.63,11.67,,14,500 LB GP (GP-M43/M64),,3.5,,,,,,,,,,3.5
128963,129424,6/8/1944,MTO,USA,A36,LA BANCA AIRFIELD,ITALY,41.253197,14.505806,ITALY,46 20 N 010 20 E,46.33,10.33,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1
129055,129516,9/16/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,KALEWA/ CHINDWIN VALLEY,23.2,94.3,,8,100 LB GP (GP-M30),800,0.4,,,,0,10,20 LB FRAG,200,0.1,1000,0.5
129059,129520,9/16/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,LIBYA,BENGHAZI,32.11,20.05,110,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,10.5
129100,129561,9/17/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,SW BHAMO,24.25,97.23333333,,4,500 LB GP (GP-M43/M64),2000,1,,,,0,,,,0,2000,1
129102,129563,9/17/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,NAMKHAN/KATHA,24.171254,96.346992,,,,,,,,,,10,20 LB FRAG,,200,200,0.1
129446,129907,9/22/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,LIBYA,BENGHAZI SHIPPING,32.15,20.07,80,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,31.5
129490,129951,9/25/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,LIBYA,TOBRUK,32.08,23.98,60,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,23
129507,129968,9/28/1942,CBI,USA,B25,YUNNANYI,CHINA,25.445556,100.734722,CHINA,TENGCHUNG (YUNNAN),24.5,101.5,,8,100 LB GP (GP-M30),1760,0.88,,,,0,10,17 KG CHINESE,374,0.187,2134,1.067
129511,129972,9/27/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,LIBYA,BENGHAZI SHIPPING,32.3,25.1,120,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,21
129525,129986,9/29/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,LIBYA,TOBRUK SHIPPING,32.04,23.95,115,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,29.5
129528,129989,9/29/1942,MTO,USA,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,CRETE,CRETE,35.19,25.72,0,,,,0,,,,0,,,,0,,20
129538,129999,10/1/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,KATHA,24.183333,96.346992,,10,100 LB GP (GP-M30),1000,0.5,,,,0,,,,0,1000,0.5
129823,130284,6/9/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,S LORENZO,44.38,11.23,,31,500 LB GP (GP-M43/M64),,7.75,,,,,,,,,,7.75
129841,130302,10/1/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,LIBYA,CONVOY N OF DERNA,33.82,23.6,90,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,16.5
129890,130351,10/3/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,TINGKA (TINGKAW),24.583333,97.233333,,2,500 LB GP (GP-M43/M64),1000,0.5,,,,0,,,,0,1000,0.5
129891,130352,10/3/1942,MTO,USA,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,GREECE,NAVARINO BAY,36.9,21.68,0,,,,0,,,,0,,,,0,,40
129920,130381,10/6/1942,MTO,USA,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BARDIA DOCKS,31.75,25.09,230,5,1000 LB GP (GP-M44/M65),,2.5,,,,0,,,,0,,2.5
129921,130382,10/6/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,CRETE,CONVOY SW OF CRETE,34.67,22.67,70,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,12
129961,130422,12/19/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,SARAJEVO W M/Y,43.87,18.3,,,,,,,,,0,,,,0,,39
130241,130702,10/7/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,MOHNYIN,24.78333333,96.36666667,,4,300 LB GP (GP-31),1200,0.6,,,,0,,,,0,1200,0.6
130242,130703,10/7/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,NAMMA,24.86666667,96.45,,1,300 LB GP (GP-31),300,0.15,,,,,,,,,300,0.15
130243,130704,10/7/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,MOGAUNG,25.30849,96.940701,,1,300 LB GP (GP-31),300,0.15,,,,,,,,,300,0.15
130245,130706,10/7/1942,MTO,USA,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,CRETE,SUDA BAY,35.49,24.07,0,,,,0,,,,0,,,,0,,17.5
130256,130717,10/9/1942,MTO,USA,B25,LG 99,EGYPT,30.41666667,32.33333333,EGYPT,LG 21 / LG 104,30.98,28.28,100,124,250 LB GP (GP-M57),,15.5,,,,0,,,,0,,15.5
130286,130747,10/1/1942,CBI,USA,B25,HENYANG,CHINA,26.905278,112.627778,CHINA,WANLING (WANTLING?),28.366667,121.366667,,8,100 LB GP (GP-M30),1760,0.88,,,,0,,,,0,1760,0.88
130294,130755,10/11/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,CRETE,SUDA BAY FUEL INSTALLATION,35.29,24.04,110,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,3
130295,130756,10/11/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,CRETE,LIT RUNWAY HERAKLION,35.48,29.15,100,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,3
130395,130856,12/20/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,BABAJEK ROAD BRIDGE,44.84,17.59,,,,,,,,,0,,,,0,,2.25
130398,130859,12/20/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,ROADS - MOJKOVAC TO KLOPAT,42.56,19.38,,,,,,,,,0,,,,0,,6.75
130565,131026,6/9/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,TRIESTE OIL REFINERY,41.27,13.25,,,,,,,,,0,,,,0,,123.25
130587,131048,6/10/1944,MTO,USA,A36,LA BANCA AIRFIELD,ITALY,41.253197,14.505806,ITALY,COSENZA,39.27,16.25,,34,500 LB GP (GP-M43/M64),,8.5,,,,,,,,,,8.5
130606,131067,6/10/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,AQUAPENDENTE,42.73,11.87,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2
130607,131068,6/10/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,ARCIDOSSO,42.87,11.53,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2
130666,131127,10/15/1942,CBI,USA,B25,DINJAN,INDIA,27.537778,95.269444,BURMA,LASHIO,22.90164,95.678936,,,,,,,,,,,,,,,
130672,131133,10/16/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,EGYPT,MERSA MATRUH,31.33,27.2,140,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,10
130699,131160,10/19/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 21 / LG 104,31.07,28.3,85,,250 LB GP (GP-M57),,10.875,,,,0,,,,0,,10.875
130729,131190,10/21/1942,CBI,USA,B24,FUNGWANSHAN (CHENGTU),CHINA,30.529167,104.064722,CHINA,LINSI MINE INSTALLATION,39.7,118.433333,14000,,,,,,,,,,,,,,
130733,131194,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,31,28.65,90,8,250 LB GP (GP-M57),,1,,,,0,,,,0,,1
130735,131196,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.75,28.68,102,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
130736,131197,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MT CONCENTRATION,30.8,28.62,94,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
130737,131198,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MT AND TENT AREA,30.95,28.58,90,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
130738,131199,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.78,28.65,90,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
130814,131275,12/21/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,MAJKOVAC ROAD BRIDGE,45.91,17.53,,,,,,,,,0,,,,0,,17.5
130815,131276,12/21/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,MT ON ROAD MATESAVO-MAJKOVEC-BIJELE POLJE,42.76,19.55,,,,,,,,,0,,,,0,,58
131040,131501,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.84,28.67,87,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131041,131502,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 104,31.03,28.27,85,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131043,131504,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.81,28.65,80,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131044,131505,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.98,28.69,80,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131045,131506,10/22/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA COMM NERVE CENTER  (GRID 86783003),30.89,28.76,68,,250 LB GP (GP-M57),,4.375,,,,0,,,,0,,4.375
131113,131574,10/25/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 866-285,30.75,28.73,75,240,250 LB GP (GP-M57),,30,,,,0,,,,0,,30
131120,131581,10/25/1942,CBI,USA,B25,KWEILIN,CHINA,25.218056,110.039167,CHINA,HONG KONG,22.316667,114.183333,130,,500 LB GP (GP-M43/M64),18000,9,,,,0,60,17 KG CHINESE,2244,1.122,20244,10.122
131121,131582,10/25/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 855299,30.88,28.62,82,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131124,131585,10/25/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 873-289,30.75,28.8,75,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131129,131590,10/26/1942,MTO,USA,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY OR TOBRUK,32.25,23.95,140,9,500 LB GP (GP-M43/M64),,2.25,,,,0,,,,0,,2.25
131130,131591,10/26/1942,MTO,USA,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY,34,22.5,0,8,1000 LB GP (GP-M44/M65),,4,,,,0,,,,0,,4
131136,131597,10/26/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 852299""",30.88,28.69,70,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131137,131598,10/26/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 862297""",30.86,28.69,60,,250 LB GP (GP-M57),,5,,,,0,,,,0,,5
131138,131599,10/26/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 865-297""",30.86,28.72,0,,250 LB GP (GP-M57),,5,,,,0,,,,0,,5
131442,131903,10/27/1942,CBI,USA,B24,KUNMING,CHINA,24.992222,102.743333,BURMA,MYITKYINA,25.383611,97.351667,,16,500 LB GP (GP-M43/M64),8000,4,,,,0,,,,0,8000,4
131448,131909,10/27/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MERSA MATRUH /  LG 104,31.33,27.2,80,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131450,131911,10/27/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FRONT LINES 863-297,30.86,28.71,75,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131451,131912,10/27/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FRONT LINES EAST OF 857-297,30.87,28.64,80,,250 LB GP (GP-M57),,5,,,,0,,,,0,,5
131456,131917,10/27/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,,31.36,27.23,140,,250 LB GP (GP-M57),,4,,,,0,,,,0,,4
131459,131920,10/28/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 20 / FRONT LINES 864-294,30.83,28.72,75,260,250 LB GP (GP-M57),,32.5,,,,0,,,,0,,32.5
131472,131933,10/29/1942,CBI,USA,B24,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,AKYAB,20.15,92.9,,27,300 LB GP (GP-31),8100,4.05,170,10 LB INCENDIARY,680,0.34,,,,0,8780,4.39
131475,131936,10/29/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN 8675-3075,30.89,28.7,73,,250 LB GP (GP-M57),,12,,,,0,,,,0,,12
131488,131949,10/30/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 104 / LG 18,31.05,27.93,75,,250 LB GP (GP-M57),,11.875,,,,0,,,,0,,11.875
131492,131953,10/30/1942,MTO,USA,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,CRETE,MALEME AERODROME,35.53,23.83,0,,,,0,,,,0,,,,0,,32.5
131494,131955,10/31/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 17,31.07,27.95,90,144,250 LB GP (GP-M57),,18,,,,0,,,,0,,18
131513,131974,11/1/1942,MTO,USA,B24,LYDDA,PALESTINE,32.009444,34.882778,CRETE,MALEME AERODROME,35.53,23.83,0,,,,0,,,,0,,,,0,,0
131515,131976,11/2/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,RAHMAN TRACK 295-300,30.89,28.68,70,192,250 LB GP (GP-M57),,24,,,,0,,,,0,,24
131516,131977,11/2/1942,MTO,USA,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,LIBYA,TOBRUK,32.04,23.95,0,100,1000 LB GP (GP-M44/M65),,50,,,,0,,,,0,,50
131525,131986,11/2/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,BOMBING 859 303,30.92,28.65,75,,250 LB GP (GP-M57),,12,,,,0,,,,0,,12
131526,131987,11/2/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GHAZAL STATION AREA 85.0-31.0,30.98,28.56,80,,250 LB GP (GP-M57),,5,,,,0,,,,0,,5
131533,131994,11/3/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MT ON RAHMAN TRACK GRID 861297,30.89,28.67,75,,250 LB GP (GP-M57),,22,,,,0,,,,0,,22
131534,131995,11/3/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GHAZAL STATION - FUKA,30.98,28.6,75,,250 LB GP (GP-M57),,12,,,,0,,,,0,,12
131535,131996,11/3/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FLEETING TARGET 830317 MT ON ROAD TP EL DABA,31.05,28.39,75,,250 LB GP (GP-M57),,8,,,,0,,,,0,,8
131536,131997,11/3/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,BOMBING IN AREA OF LG 22 AND AMMO DUMP SOUTH OF LG COORDS: 856313,31,28.62,86,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131841,132302,11/4/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FLEETING TGT - 80.2 31.7 MT CONCENTRATION,31.05,28.06,85,288,250 LB GP (GP-M57),,36,,,,0,,,,0,,36
131850,132311,11/4/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN GRID 780 317,31.05,27.84,82,,250 LB GP (GP-M57),,6,,,,0,,,,0,,6
131854,132315,11/5/1942,MTO,USA,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN GRID 75.0 32.9,31.16,27.52,65,144,250 LB GP (GP-M57),,18,,,,0,,,,0,,18
131861,132322,11/6/1942,MTO,USA,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BENGHAZI,32.11,20.05,230,30,1000 LB GP (GP-M44/M65),,15,,,,0,,,,0,,15
131863,132324,11/6/1942,MTO,USA,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,230,,500 LB GP (GP-M43/M64),,10,,,,0,,,,0,,10
131878,132339,11/7/1942,MTO,GREAT BRITAIN,LIB,AQIR,EGYPT,31.833333,34.8166667,CRETE,MALEME AERODROME,35.53,23.83,120,0,500 LB GP (GP-M43/M64),,,,,,0,,,,0,,15
132142,132603,6/10/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,BROD-BASAMKI,41.77,12.95,,,,,,,,,0,,,,0,,100.5
